,QueryImageName,QueryImageClass,Top1 ImgCls,Top2 ImgCls,Top3 ImgCls,Top4 ImgCls,Top5 ImgCls,Top1 similaritys,Top2 similaritys,Top3 similaritys,Top4 similaritys,Top5 similaritys
1597,image_07811.jpg,98,96,3,94,98,95,0.72,0.72,0.71,0.79,0.69
1598,image_06907.jpg,31,25,25,94,98,3,0.72,0.68,0.66,0.75,0.66
1599,image_06947.jpg,34,34,34,62,34,34,0.81,0.85,0.71,0.86,0.87
1600,image_07577.jpg,95,95,95,95,95,95,0.66,0.63,0.73,0.69,0.7
1601,image_06334.jpg,50,33,62,98,33,50,0.64,0.66,0.63,0.7,0.64
1602,image_06787.jpg,21,39,27,100,6,39,0.68,0.71,0.61,0.69,0.69
1603,image_07806.jpg,98,45,9,98,101,98,0.74,0.67,0.69,0.72,0.74
1604,image_07679.jpg,96,97,97,97,97,96,0.69,0.64,0.67,0.64,0.63
1605,image_06799.jpg,21,100,21,21,24,50,0.6,0.69,0.65,0.6,0.59
1606,image_07256.jpg,57,57,57,57,57,57,0.74,0.67,0.7,0.73,0.76
1607,image_07023.jpg,39,91,98,24,31,95,0.73,0.76,0.63,0.69,0.69
1608,image_08033.jpg,102,79,79,102,34,79,0.68,0.74,0.68,0.68,0.78
1609,image_07356.jpg,94,94,96,96,94,94,0.68,0.57,0.57,0.64,0.67
1610,image_08075.jpg,31,31,101,98,31,27,0.66,0.69,0.77,0.77,0.7
1611,image_06508.jpg,26,26,94,26,94,97,0.69,0.6,0.65,0.6,0.57
1612,image_06944.jpg,34,62,34,34,1,62,0.78,0.77,0.78,0.79,0.8
1613,image_06885.jpg,27,27,27,27,27,33,0.69,0.79,0.75,0.78,0.65
1614,image_08098.jpg,45,9,31,45,101,45,0.64,0.62,0.61,0.61,0.68
1615,image_07871.jpg,99,99,99,99,99,99,0.82,0.7,0.77,0.8,0.83
1616,image_06633.jpg,3,39,94,57,95,27,0.57,0.64,0.63,0.62,0.64
1617,image_06849.jpg,24,95,24,98,61,61,0.62,0.77,0.64,0.68,0.61
1618,image_07767.jpg,98,62,98,98,96,49,0.83,0.88,0.82,0.81,0.76
1619,image_06324.jpg,50,50,50,50,50,50,0.78,0.75,0.84,0.86,0.8
1620,image_07426.jpg,94,94,25,25,3,31,0.72,0.69,0.66,0.64,0.65
1621,image_07540.jpg,95,94,95,95,94,97,0.66,0.73,0.65,0.6,0.7
1622,image_06327.jpg,50,50,50,50,50,50,0.83,0.84,0.85,0.78,0.83
1623,image_07970.jpg,101,95,96,15,26,97,0.59,0.62,0.62,0.6,0.56
1624,image_08101.jpg,7,7,7,62,94,96,0.81,0.71,0.75,0.65,0.79
1625,image_06866.jpg,27,27,27,27,27,39,0.7,0.66,0.67,0.71,0.56
1626,image_06269.jpg,61,61,61,61,61,25,0.68,0.73,0.63,0.72,0.6
1627,image_06264.jpg,61,61,61,61,61,39,0.65,0.7,0.63,0.68,0.57
1628,image_07150.jpg,45,97,3,95,3,96,0.68,0.72,0.66,0.73,0.72
1629,image_08065.jpg,31,94,96,96,16,10,0.63,0.62,0.65,0.6,0.58
1630,image_07636.jpg,96,96,96,96,97,96,0.79,0.76,0.84,0.75,0.78
1631,image_07040.jpg,39,39,96,26,97,79,0.98,0.58,0.56,0.56,0.54
1632,image_07921.jpg,100,50,49,62,96,98,0.85,0.78,0.83,0.72,0.87
1633,image_06305.jpg,50,50,50,10,50,50,0.86,0.83,0.74,0.85,0.84
1634,image_07358.jpg,94,24,21,101,61,96,0.53,0.54,0.54,0.56,0.54
1635,image_07116.jpg,10,10,10,10,10,10,0.81,0.76,0.76,0.83,0.72
1636,image_07740.jpg,97,9,96,1,97,39,0.55,0.62,0.72,0.66,0.61
1637,image_07539.jpg,95,96,94,39,90,95,0.62,0.61,0.6,0.64,0.65
1638,image_08046.jpg,102,98,98,102,98,102,0.61,0.6,0.67,0.57,0.65
